id_brut_db,id_anunt_normalizat,id_procedura_finala,relatie
ot:2023/S 127-404484:award-18,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-19,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-2,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-20,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-21,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-22,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-23,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-24,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-25,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-26,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-27,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-28,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-29,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-3,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-30,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-31,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-32,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-33,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-34,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-35,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-36,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-37,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-38,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-39,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-4,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-40,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-41,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-42,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-43,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-44,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-45,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-46,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-47,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-48,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-49,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-5,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-50,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-51,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-52,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-53,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-54,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-55,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-56,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-57,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-58,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-59,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-6,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-60,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-61,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-62,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-63,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-64,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-65,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-66,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-67,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-68,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-69,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-7,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-70,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-71,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-72,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-73,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-74,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-75,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-76,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-77,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-78,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-79,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-8,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-80,404484-2023,697450-2023,acelasi anunt de participare (F02)
ot:2023/S 127-404484:award-9,404484-2023,697450-2023,acelasi anunt de participare (F02)
697450-2023,697450-2023,697450-2023,acelasi anunt
ot:2023/S 144-457877:award-1,457877-2023,457877-2023,acelasi anunt
457877-2023,457877-2023,457877-2023,acelasi anunt
377266-2024,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-1,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-10,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-11,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-12,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-13,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-14,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-15,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-16,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-17,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-18,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-19,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-2,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-20,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-21,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-22,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-23,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-24,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-25,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-26,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-27,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-28,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-3,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-4,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-5,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-6,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-7,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-8,377266-2024,431553-2023,acelasi ContractFolderID
ot:00377266-2024:award-9,377266-2024,431553-2023,acelasi ContractFolderID
373479-2025,373479-2025,431553-2023,acelasi ContractFolderID
431553-2023,431553-2023,431553-2023,acelasi anunt
409411-2023,409411-2023,409411-2023,acelasi anunt
ot:2023/S 129-409411:award-1,409411-2023,409411-2023,acelasi anunt
ot:2023/S 129-409411:award-2,409411-2023,409411-2023,acelasi anunt
ot:2023/S 129-409411:award-3,409411-2023,409411-2023,acelasi anunt
409731-2023,409731-2023,409731-2023,acelasi anunt
ot:2023/S 129-409731:award-1,409731-2023,409731-2023,acelasi anunt
411985-2023,411985-2023,411985-2023,acelasi anunt
746138-2023,746138-2023,746138-2023,acelasi anunt
ot:00746138-2023:award-1,746138-2023,746138-2023,acelasi anunt
ot:00746138-2023:award-2,746138-2023,746138-2023,acelasi anunt
ot:00746138-2023:award-3,746138-2023,746138-2023,acelasi anunt
ot:00746138-2023:award-4,746138-2023,746138-2023,acelasi anunt
ot:2023/S 040-116544:award-1,116544-2023,521681-2023,acelasi anunt de participare (F02)
ot:2023/S 040-116544:award-5,116544-2023,521681-2023,acelasi anunt de participare (F02)
ot:2023/S 040-116544:award-4,116544-2023,521681-2023,acelasi anunt de participare (F02)
ot:2023/S 040-116544:award-6,116544-2023,521681-2023,acelasi anunt de participare (F02)
ot:2023/S 040-116544:award-2,116544-2023,521681-2023,acelasi anunt de participare (F02)
ot:2023/S 040-116544:award-3,116544-2023,521681-2023,acelasi anunt de participare (F02)
521681-2023,521681-2023,521681-2023,acelasi anunt
ot:2023/S 129-409909:award-1,409909-2023,735684-2023,acelasi anunt de participare (F02)
ot:2023/S 129-409909:award-2,409909-2023,735684-2023,acelasi anunt de participare (F02)
735684-2023,735684-2023,735684-2023,acelasi anunt
561892-2025,561892-2025,735684-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
646944-2025,646944-2025,735684-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
ot:2023/S 137-436670:award-10,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-11,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-12,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-13,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-14,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-15,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-17,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-18,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-19,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-20,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-21,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-22,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-24,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-25,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-26,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-4,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-5,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-6,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-7,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-8,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-9,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-16,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-23,436670-2023,436670-2023,acelasi anunt
436670-2023,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-1,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-30,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-32,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-28,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-29,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-2,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-31,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-34,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-27,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-33,436670-2023,436670-2023,acelasi anunt
ot:2023/S 137-436670:award-3,436670-2023,436670-2023,acelasi anunt
440183-2023,440183-2023,436670-2023,acelasi anunt de participare (F02)
632202-2023,632202-2023,436670-2023,acelasi anunt de participare (F02)
26978-2025,26978-2025,436670-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
612967-2024,612967-2024,436670-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
621106-2024,621106-2024,436670-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
672757-2024,672757-2024,436670-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
740056-2024,740056-2024,436670-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
83934-2025,83934-2025,436670-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
89888-2025,89888-2025,436670-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
127793-2025,127793-2025,436670-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
94336-2025,94336-2025,436670-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
224320-2025,224320-2025,436670-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
354994-2025,354994-2025,436670-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
143276-2026,143276-2026,436670-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
463075-2025,463075-2025,436670-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
757990-2025,757990-2025,436670-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
413940-2023,413940-2023,413940-2023,acelasi anunt
ot:2023/S 130-413940:award-1,413940-2023,413940-2023,acelasi anunt
ot:2023/S 130-413940:award-2,413940-2023,413940-2023,acelasi anunt
ot:2023/S 130-413940:award-3,413940-2023,413940-2023,acelasi anunt
448911-2023,448911-2023,413940-2023,acelasi anunt de participare (F02)
ot:2023/S 103-325879:award-1,325879-2023,464364-2023,acelasi anunt de participare (F02)
464364-2023,464364-2023,464364-2023,acelasi anunt
ot:2023/S 130-413442:award-1,413442-2023,605514-2023,acelasi anunt de participare (F02)
605514-2023,605514-2023,605514-2023,acelasi anunt
ot:2023/S 139-441248:award-1,441248-2023,441248-2023,acelasi anunt
441248-2023,441248-2023,441248-2023,acelasi anunt
417595-2023,417595-2023,417595-2023,acelasi anunt
ot:2022/S 245-707098:award-2,707098-2022,472340-2023,acelasi anunt de participare (F02)
ot:2022/S 245-707098:award-1,707098-2022,472340-2023,acelasi anunt de participare (F02)
472340-2023,472340-2023,472340-2023,acelasi anunt
484807-2023,484807-2023,472340-2023,acelasi anunt de participare (F02)
ot:2023/S 040-118092:award-1,118092-2023,677899-2023,acelasi anunt de participare (F02)
ot:2023/S 040-118092:award-10,118092-2023,677899-2023,acelasi anunt de participare (F02)
ot:2023/S 040-118092:award-4,118092-2023,677899-2023,acelasi anunt de participare (F02)
ot:2023/S 040-118092:award-8,118092-2023,677899-2023,acelasi anunt de participare (F02)
ot:2023/S 040-118092:award-9,118092-2023,677899-2023,acelasi anunt de participare (F02)
ot:2023/S 040-118092:award-2,118092-2023,677899-2023,acelasi anunt de participare (F02)
ot:2023/S 040-118092:award-6,118092-2023,677899-2023,acelasi anunt de participare (F02)
ot:2023/S 040-118092:award-7,118092-2023,677899-2023,acelasi anunt de participare (F02)
ot:2023/S 040-118092:award-3,118092-2023,677899-2023,acelasi anunt de participare (F02)
ot:2023/S 040-118092:award-5,118092-2023,677899-2023,acelasi anunt de participare (F02)
677899-2023,677899-2023,677899-2023,acelasi anunt
423750-2023,423750-2023,423750-2023,acelasi anunt
468299-2023,468299-2023,423750-2023,acelasi anunt de participare (F02)
ot:2023/S 147-468299:award-1,468299-2023,423750-2023,acelasi anunt de participare (F02)
ot:2023/S 147-468299:award-2,468299-2023,423750-2023,acelasi anunt de participare (F02)
480792-2023,480792-2023,423750-2023,acelasi anunt de participare (F02)
486479-2023,486479-2023,423750-2023,acelasi anunt de participare (F02)
683094-2023,683094-2023,423750-2023,acelasi anunt de participare (F02)
705076-2023,705076-2023,423750-2023,acelasi anunt de participare (F02)
424534-2023,424534-2023,424534-2023,acelasi anunt
427973-2023,427973-2023,427973-2023,acelasi anunt
ot:2023/S 134-427973:award-1,427973-2023,427973-2023,acelasi anunt
ot:2023/S 134-427973:award-2,427973-2023,427973-2023,acelasi anunt
ot:2023/S 134-427973:award-3,427973-2023,427973-2023,acelasi anunt
ot:2023/S 134-427973:award-4,427973-2023,427973-2023,acelasi anunt
ot:2023/S 134-427973:award-5,427973-2023,427973-2023,acelasi anunt
ot:2023/S 134-427973:award-6,427973-2023,427973-2023,acelasi anunt
ot:2023/S 134-427973:award-7,427973-2023,427973-2023,acelasi anunt
ot:2023/S 134-427973:award-8,427973-2023,427973-2023,acelasi anunt
269763-2025,269763-2025,515310-2023,acelasi ContractFolderID
279801-2024,279801-2024,515310-2023,acelasi ContractFolderID
328943-2024,328943-2024,515310-2023,acelasi ContractFolderID
372162-2024,372162-2024,515310-2023,acelasi ContractFolderID
ot:00372162-2024:award-1,372162-2024,515310-2023,acelasi ContractFolderID
ot:00372162-2024:award-2,372162-2024,515310-2023,acelasi ContractFolderID
ot:00372162-2024:award-3,372162-2024,515310-2023,acelasi ContractFolderID
ot:00372162-2024:award-4,372162-2024,515310-2023,acelasi ContractFolderID
ot:00372162-2024:award-5,372162-2024,515310-2023,acelasi ContractFolderID
ot:00372162-2024:award-6,372162-2024,515310-2023,acelasi ContractFolderID
ot:00372162-2024:award-7,372162-2024,515310-2023,acelasi ContractFolderID
ot:00372162-2024:award-8,372162-2024,515310-2023,acelasi ContractFolderID
ot:00372162-2024:award-9,372162-2024,515310-2023,acelasi ContractFolderID
401448-2025,401448-2025,515310-2023,acelasi ContractFolderID
429744-2025,429744-2025,515310-2023,acelasi ContractFolderID
792321-2024,792321-2024,515310-2023,acelasi ContractFolderID
799832-2024,799832-2024,515310-2023,acelasi ContractFolderID
99184-2024,99184-2024,515310-2023,acelasi ContractFolderID
109550-2024,109550-2024,515310-2023,acelasi ContractFolderID
281381-2025,281381-2025,515310-2023,acelasi ContractFolderID
838446-2025,838446-2025,515310-2023,acelasi ContractFolderID
156951-2024,156951-2024,515310-2023,acelasi ContractFolderID
262236-2026,262236-2026,515310-2023,acelasi ContractFolderID
336433-2026,336433-2026,515310-2023,acelasi ContractFolderID
458878-2024,458878-2024,515310-2023,acelasi ContractFolderID
537517-2024,537517-2024,515310-2023,acelasi ContractFolderID
627776-2024,627776-2024,515310-2023,acelasi ContractFolderID
693185-2024,693185-2024,515310-2023,acelasi ContractFolderID
116785-2025,116785-2025,515310-2023,acelasi ContractFolderID
198835-2025,198835-2025,515310-2023,acelasi ContractFolderID
514710-2025,514710-2025,515310-2023,acelasi ContractFolderID
320228-2025,320228-2025,515310-2023,acelasi ContractFolderID
553942-2025,553942-2025,515310-2023,acelasi ContractFolderID
647004-2025,647004-2025,515310-2023,acelasi ContractFolderID
654212-2025,654212-2025,515310-2023,acelasi ContractFolderID
702408-2025,702408-2025,515310-2023,acelasi ContractFolderID
89620-2026,89620-2026,515310-2023,acelasi ContractFolderID
135389-2026,135389-2026,515310-2023,acelasi ContractFolderID
224121-2026,224121-2026,515310-2023,acelasi ContractFolderID
524192-2026,524192-2026,515310-2023,acelasi ContractFolderID
637768-2026,637768-2026,515310-2023,acelasi ContractFolderID
515310-2023,515310-2023,515310-2023,acelasi anunt
ot:2023/S 163-515310:award-1,515310-2023,515310-2023,acelasi anunt
ot:2023/S 163-515310:award-2,515310-2023,515310-2023,acelasi anunt
ot:2023/S 163-515310:award-3,515310-2023,515310-2023,acelasi anunt
ot:2023/S 163-515310:award-4,515310-2023,515310-2023,acelasi anunt
ot:2023/S 163-515310:award-5,515310-2023,515310-2023,acelasi anunt
ot:2023/S 163-515310:award-6,515310-2023,515310-2023,acelasi anunt
ot:2023/S 163-515310:award-7,515310-2023,515310-2023,acelasi anunt
ot:2023/S 163-515310:award-8,515310-2023,515310-2023,acelasi anunt
ot:2023/S 163-515310:award-9,515310-2023,515310-2023,acelasi anunt
535507-2023,535507-2023,515310-2023,"acelasi acord-cadru (titlu, castigatori, valoare maxima; format vechi <-> eForms)"
596984-2023,596984-2023,515310-2023,"acelasi acord-cadru (titlu, castigatori, valoare maxima; format vechi <-> eForms)"
680833-2023,680833-2023,515310-2023,"acelasi acord-cadru (titlu, castigatori, valoare maxima; format vechi <-> eForms)"
432489-2023,432489-2023,432489-2023,acelasi anunt
ot:2023/S 135-432489:award-1,432489-2023,432489-2023,acelasi anunt
ot:2023/S 166-522097:award-1,522097-2023,522097-2023,acelasi anunt
522097-2023,522097-2023,522097-2023,acelasi anunt
ot:2023/S 208-655835:award-3,655835-2023,481492-2023,acelasi anunt de participare (F02)
ot:2023/S 208-655835:award-2,655835-2023,481492-2023,acelasi anunt de participare (F02)
ot:2023/S 208-655835:award-1,655835-2023,481492-2023,acelasi anunt de participare (F02)
655835-2023,655835-2023,481492-2023,acelasi anunt de participare (F02)
481492-2023,481492-2023,481492-2023,acelasi anunt
518824-2023,518824-2023,481492-2023,acelasi anunt de participare (F02)
434983-2023,434983-2023,434983-2023,acelasi anunt
764991-2023,764991-2023,764991-2023,acelasi anunt
ot:00764991-2023:award-1,764991-2023,764991-2023,acelasi anunt
765649-2023,765649-2023,765649-2023,acelasi anunt
ot:00765649-2023:award-1,765649-2023,765649-2023,acelasi anunt
ot:CN1053351:award-1,CN1053351,765649-2023,"inregistrare SICAP a aceleiasi proceduri (data, castigatori, titlu)"
766072-2023,766072-2023,766072-2023,acelasi anunt
ot:00766072-2023:award-1,766072-2023,766072-2023,acelasi anunt
ot:2022/S 250-731608:award-1,731608-2022,487720-2023,acelasi anunt de participare (F02)
487720-2023,487720-2023,487720-2023,acelasi anunt
ot:2023/S 050-148030:award-1,148030-2023,,exclus: procedura fara anunt de atribuire cu castigator
ot:2023/S 050-148030:award-2,148030-2023,,exclus: procedura fara anunt de atribuire cu castigator
ot:2023/S 147-468345:award-1,468345-2023,468345-2023,acelasi anunt
468345-2023,468345-2023,468345-2023,acelasi anunt
438190-2023,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-1,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-10,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-11,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-12,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-13,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-14,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-15,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-16,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-17,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-18,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-19,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-2,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-20,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-21,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-22,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-23,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-24,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-25,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-26,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-27,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-28,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-29,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-3,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-30,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-31,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-32,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-33,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-34,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-35,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-36,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-37,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-38,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-39,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-4,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-40,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-41,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-42,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-43,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-44,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-45,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-46,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-47,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-48,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-49,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-5,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-50,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-51,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-6,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-7,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-8,438190-2023,438190-2023,acelasi anunt
ot:2023/S 137-438190:award-9,438190-2023,438190-2023,acelasi anunt
439680-2023,439680-2023,439680-2023,acelasi anunt
440449-2023,440449-2023,440449-2023,acelasi anunt
470375-2023,470375-2023,440449-2023,acelasi anunt de participare (F02)
442452-2023,442452-2023,442452-2023,acelasi anunt
442680-2023,442680-2023,442680-2023,acelasi anunt
ot:2023/S 139-442680:award-1,442680-2023,442680-2023,acelasi anunt
443554-2023,443554-2023,443554-2023,acelasi anunt
ot:2023/S 139-443554:award-1,443554-2023,443554-2023,acelasi anunt
